datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
503563,1378,9,15,15-Sep-1378 00:00:00,278.2183321,275.9818949,280.4547694
503593,1378,10,15,15-Oct-1378 00:00:00,279.2518311,278.0877109,280.4159513
503624,1378,11,15,15-Nov-1378 00:00:00,280.2526511,279.9632213,280.5420808
503654,1378,12,15,15-Dec-1378 00:00:00,280.8858456,281.2020275,280.5696637
503685,1379,1,15,15-Jan-1379 00:00:00,281.3419416,282.0211615,280.6627216
503716,1379,2,15,15-Feb-1379 00:00:00,281.7204323,282.6727725,280.768092
503744,1379,3,15,15-Mar-1379 00:00:00,282.0577306,283.3106742,280.8047869
503775,1379,4,15,15-Apr-1379 00:00:00,282.2937088,283.8407025,280.7467152
503805,1379,5,15,15-May-1379 00:00:00,282.2334484,283.7404982,280.7263986
503836,1379,6,15,15-Jun-1379 00:00:00,281.4972503,282.2226529,280.7718478
503866,1379,7,15,15-Jul-1379 00:00:00,279.8540872,278.9379948,280.7701796
503897,1379,8,15,15-Aug-1379 00:00:00,278.248068,275.8740158,280.6221202
503928,1379,9,15,15-Sep-1379 00:00:00,278.2048223,275.9683851,280.4412596
503958,1379,10,15,15-Oct-1379 00:00:00,279.2380333,278.0739131,280.4021535
503989,1379,11,15,15-Nov-1379 00:00:00,280.2386768,279.9492471,280.5281066
504019,1379,12,15,15-Dec-1379 00:00:00,280.8718004,281.1879823,280.5556185
504050,1380,1,15,15-Jan-1380 00:00:00,281.3279249,282.0071448,280.6487049
504081,1380,2,15,15-Feb-1380 00:00:00,281.7065373,282.6588776,280.7541971
504110,1380,3,15,15-Mar-1380 00:00:00,282.0440446,283.2969883,280.791101
504141,1380,4,15,15-Apr-1380 00:00:00,282.2803129,283.8273066,280.7333193
504171,1380,5,15,15-May-1380 00:00:00,282.2204176,283.7274674,280.7133677
504202,1380,6,15,15-Jun-1380 00:00:00,281.4846534,282.210056,280.7592509
504232,1380,7,15,15-Jul-1380 00:00:00,279.841987,278.9258946,280.7580794
504263,1380,8,15,15-Aug-1380 00:00:00,278.2365212,275.8624691,280.6105734
504294,1380,9,15,15-Sep-1380 00:00:00,278.1938796,275.9574423,280.4303168
504324,1380,10,15,15-Oct-1380 00:00:00,279.2277392,278.063619,280.3918593
504355,1380,11,15,15-Nov-1380 00:00:00,280.2290698,279.9396401,280.5184996
504385,1380,12,15,15-Dec-1380 00:00:00,280.8629125,281.1790943,280.5467306
504416,1381,1,15,15-Jan-1381 00:00:00,281.3197812,281.9990012,280.6405613
504447,1381,2,15,15-Feb-1381 00:00:00,281.6991567,282.6514969,280.7468164
504475,1381,3,15,15-Mar-1381 00:00:00,282.0374389,283.2903826,280.7844953
504506,1381,4,15,15-Apr-1381 00:00:00,282.2744875,283.8214812,280.7274939
504536,1381,5,15,15-May-1381 00:00:00,282.2153712,283.722421,280.7083214
504567,1381,6,15,15-Jun-1381 00:00:00,281.4803782,282.2057807,280.7549756
504597,1381,7,15,15-Jul-1381 00:00:00,279.8384683,278.9223759,280.7545607
504628,1381,8,15,15-Aug-1381 00:00:00,278.2337379,275.8596857,280.6077901
504659,1381,9,15,15-Sep-1381 00:00:00,278.1918038,275.9553665,280.428241
504689,1381,10,15,15-Oct-1381 00:00:00,279.2263367,278.0622165,280.3904569
504720,1381,11,15,15-Nov-1381 00:00:00,280.2283022,279.9388724,280.5177319
504750,1381,12,15,15-Dec-1381 00:00:00,280.8627375,281.1789194,280.5465556
504781,1382,1,15,15-Jan-1382 00:00:00,281.3201533,281.9993733,280.6409334
504812,1382,2,15,15-Feb-1382 00:00:00,281.7000267,282.6523669,280.7476864
504840,1382,3,15,15-Mar-1382 00:00:00,282.038754,283.2916977,280.7858104
504871,1382,4,15,15-Apr-1382 00:00:00,282.2761915,283.8231852,280.7291978
504901,1382,5,15,15-May-1382 00:00:00,282.2174041,283.724454,280.7103543
504932,1382,6,15,15-Jun-1382 00:00:00,281.4826767,282.2080793,280.7572741
504962,1382,7,15,15-Jul-1382 00:00:00,279.8409655,278.9248731,280.7570579
504993,1382,8,15,15-Aug-1382 00:00:00,278.2363632,275.862311,280.6104154
505024,1382,9,15,15-Sep-1382 00:00:00,278.1944832,275.9580459,280.4309204
505054,1382,10,15,15-Oct-1382 00:00:00,279.2289929,278.0648727,280.3931131
505085,1382,11,15,15-Nov-1382 00:00:00,280.2308601,279.9414304,280.5202899
505115,1382,12,15,15-Dec-1382 00:00:00,280.8651287,281.1813106,280.5489468
505146,1383,1,15,15-Jan-1383 00:00:00,281.3223162,282.0015361,280.6430963
505177,1383,2,15,15-Feb-1383 00:00:00,281.7019062,282.6542464,280.749566
505205,1383,3,15,15-Mar-1383 00:00:00,282.0403021,283.2932458,280.7873585
505236,1383,4,15,15-Apr-1383 00:00:00,282.2773668,283.8243605,280.7303731
505266,1383,5,15,15-May-1383 00:00:00,282.218172,283.7252218,280.7111222
505297,1383,6,15,15-Jun-1383 00:00:00,281.4830093,282.2084119,280.7576067
505327,1383,7,15,15-Jul-1383 00:00:00,279.8408417,278.9247493,280.7569341
505358,1383,8,15,15-Aug-1383 00:00:00,278.2357688,275.8617166,280.609821
505389,1383,9,15,15-Sep-1383 00:00:00,278.1934105,275.9569732,280.4298477
505419,1383,10,15,15-Oct-1383 00:00:00,279.2274411,278.0633209,280.3915613
505450,1383,11,15,15-Nov-1383 00:00:00,280.2288328,279.939403,280.5182625
505480,1383,12,15,15-Dec-1383 00:00:00,280.8626325,281.1788144,280.5464507
505511,1384,1,15,15-Jan-1384 00:00:00,281.3193608,281.9985807,280.6401408
505542,1384,2,15,15-Feb-1384 00:00:00,281.6985042,282.6508445,280.746164
505571,1384,3,15,15-Mar-1384 00:00:00,282.0364692,283.2894129,280.7835256
505602,1384,4,15,15-Apr-1384 00:00:00,282.2731216,283.8201153,280.726128
505632,1384,5,15,15-May-1384 00:00:00,282.2135362,283.720586,280.7064864
505663,1384,6,15,15-Jun-1384 00:00:00,281.4780075,282.20341,280.7526049
505693,1384,7,15,15-Jul-1384 00:00:00,279.8355015,278.9194091,280.7515939
505724,1384,8,15,15-Aug-1384 00:00:00,278.2301208,275.8560686,280.604173
505755,1384,9,15,15-Sep-1384 00:00:00,278.1874884,275.9510511,280.4239257
505785,1384,10,15,15-Oct-1384 00:00:00,279.2212815,278.0571613,280.3854017
505816,1384,11,15,15-Nov-1384 00:00:00,280.2224773,279.9330476,280.5119071
505846,1384,12,15,15-Dec-1384 00:00:00,280.8561309,281.1723128,280.539949
505877,1385,1,15,15-Jan-1385 00:00:00,281.312771,281.991991,280.6335511
505908,1385,2,15,15-Feb-1385 00:00:00,281.6918928,282.644233,280.7395526
505936,1385,3,15,15-Mar-1385 00:00:00,282.029911,283.2828546,280.7769673
505967,1385,4,15,15-Apr-1385 00:00:00,282.2666997,283.8136934,280.7197061
505997,1385,5,15,15-May-1385 00:00:00,282.2073423,283.7143921,280.7002924
506028,1385,6,15,15-Jun-1385 00:00:00,281.4721415,282.1975441,280.7467389
506058,1385,7,15,15-Jul-1385 00:00:00,279.8300718,278.9139795,280.7461642
506089,1385,8,15,15-Aug-1385 00:00:00,278.2252443,275.8511921,280.5992964
506120,1385,9,15,15-Sep-1385 00:00:00,278.18329,275.9468528,280.4197273
506150,1385,10,15,15-Oct-1385 00:00:00,279.2178947,278.0537745,280.3820149
506181,1385,11,15,15-Nov-1385 00:00:00,280.2200283,279.9305986,280.5094581
506211,1385,12,15,15-Dec-1385 00:00:00,280.8547125,281.1708944,280.5385307
506242,1386,1,15,15-Jan-1386 00:00:00,281.3124401,281.99166,280.6332201
506273,1386,2,15,15-Feb-1386 00:00:00,281.6926699,282.6450101,280.7403296
506301,1386,3,15,15-Mar-1386 00:00:00,282.0317805,283.2847242,280.7788369
506332,1386,4,15,15-Apr-1386 00:00:00,282.2696101,283.8166037,280.7226164
506362,1386,5,15,15-May-1386 00:00:00,282.2112057,283.7182555,280.7041558
506393,1386,6,15,15-Jun-1386 00:00:00,281.476834,282.2022366,280.7514314
506423,1386,7,15,15-Jul-1386 00:00:00,279.8354334,278.919341,280.7515258
506454,1386,8,15,15-Aug-1386 00:00:00,278.2310787,275.8570265,280.6051309
506485,1386,9,15,15-Sep-1386 00:00:00,278.1893651,275.9529278,280.4258023
506515,1386,10,15,15-Oct-1386 00:00:00,279.223942,278.0598218,280.3880622
506546,1386,11,15,15-Nov-1386 00:00:00,280.2257637,279.936334,280.5151935
506576,1386,12,15,15-Dec-1386 00:00:00,280.8598769,281.1760588,280.543695
506607,1387,1,15,15-Jan-1387 00:00:00,281.316804,281.996024,280.6375841
506638,1387,2,15,15-Feb-1387 00:00:00,281.6960343,282.6483745,280.7436941
506666,1387,3,15,15-Mar-1387 00:00:00,282.0339762,283.2869199,280.7810326
506697,1387,4,15,15-Apr-1387 00:00:00,282.2704979,283.8174916,280.7235042
506727,1387,5,15,15-May-1387 00:00:00,282.2106765,283.7177263,280.7036266
506758,1387,6,15,15-Jun-1387 00:00:00,281.4748087,282.2002112,280.7494061
506788,1387,7,15,15-Jul-1387 00:00:00,279.8318628,278.9157704,280.7479552
506819,1387,8,15,15-Aug-1387 00:00:00,278.2259438,275.8518916,280.599996
506850,1387,9,15,15-Sep-1387 00:00:00,278.1826767,275.9462395,280.419114
506880,1387,10,15,15-Oct-1387 00:00:00,279.2157412,278.051621,280.3798614
506911,1387,11,15,15-Nov-1387 00:00:00,280.216116,279.9266863,280.5055458
506941,1387,12,15,15-Dec-1387 00:00:00,280.848862,281.1650439,280.5326801
506972,1388,1,15,15-Jan-1388 00:00:00,281.3045149,281.9837348,280.6252949
507003,1388,2,15,15-Feb-1388 00:00:00,281.6825767,282.634917,280.7302365
507032,1388,3,15,15-Mar-1388 00:00:00,282.0194692,283.2724129,280.7665255
507063,1388,4,15,15-Apr-1388 00:00:00,282.2550735,283.8020671,280.7080798
507093,1388,5,15,15-May-1388 00:00:00,282.1944797,283.7015295,280.6874298
507124,1388,6,15,15-Jun-1388 00:00:00,281.4579977,282.1834003,280.7325951
507154,1388,7,15,15-Jul-1388 00:00:00,279.8146089,278.8985165,280.7307013
507185,1388,8,15,15-Aug-1388 00:00:00,278.2084312,275.834379,280.5824834
507216,1388,9,15,15-Sep-1388 00:00:00,278.1651028,275.9286655,280.40154
507246,1388,10,15,15-Oct-1388 00:00:00,279.1983163,278.0341961,280.3624365
507277,1388,11,15,15-Nov-1388 00:00:00,280.1990575,279.9096278,280.4884873
507307,1388,12,15,15-Dec-1388 00:00:00,280.8323717,281.1485536,280.5161898
507338,1389,1,15,15-Jan-1389 00:00:00,281.2887742,281.9679941,280.6095542
507369,1389,2,15,15-Feb-1389 00:00:00,281.6677466,282.6200868,280.7154063
507397,1389,3,15,15-Mar-1389 00:00:00,282.0056901,283.2586338,280.7527465
507428,1389,4,15,15-Apr-1389 00:00:00,282.2424656,283.7894592,280.6954719
507458,1389,5,15,15-May-1389 00:00:00,282.1831426,283.6901924,280.6760928
507489,1389,6,15,15-Jun-1389 00:00:00,281.4480106,282.1734132,280.722608
507519,1389,7,15,15-Jul-1389 00:00:00,279.8060306,278.8899382,280.722123
507550,1389,8,15,15-Aug-1389 00:00:00,278.2013,275.8272478,280.5753522
507581,1389,9,15,15-Sep-1389 00:00:00,278.1594366,275.9229993,280.3958738
507611,1389,10,15,15-Oct-1389 00:00:00,279.1941125,278.0299923,280.3582327
507642,1389,11,15,15-Nov-1389 00:00:00,280.196293,279.9068632,280.4857227
507672,1389,12,15,15-Dec-1389 00:00:00,280.8309978,281.1471797,280.514816
507703,1390,1,15,15-Jan-1390 00:00:00,281.2887143,281.9679342,280.6094943
507734,1390,2,15,15-Feb-1390 00:00:00,281.6688958,282.621236,280.7165556
507762,1390,3,15,15-Mar-1390 00:00:00,282.0079155,283.2608591,280.7549718
507793,1390,4,15,15-Apr-1390 00:00:00,282.2456059,283.7925995,280.6986122
507823,1390,5,15,15-May-1390 00:00:00,282.1870086,283.6940584,280.6799587
507854,1390,6,15,15-Jun-1390 00:00:00,281.4523849,282.1777874,280.7269823
507884,1390,7,15,15-Jul-1390 00:00:00,279.8106675,278.8945751,280.7267599
507915,1390,8,15,15-Aug-1390 00:00:00,278.2059259,275.8318737,280.5799781
507946,1390,9,15,15-Sep-1390 00:00:00,278.1637496,275.9273124,280.4001869
507976,1390,10,15,15-Oct-1390 00:00:00,279.1977827,278.0336625,280.3619029
508007,1390,11,15,15-Nov-1390 00:00:00,280.1989717,279.909542,280.4884015
508037,1390,12,15,15-Dec-1390 00:00:00,280.8323777,281.1485596,280.5161958
508068,1391,1,15,15-Jan-1391 00:00:00,281.2885529,281.9677729,280.609333
508099,1391,2,15,15-Feb-1391 00:00:00,281.6670158,282.619356,280.7146756
508127,1391,3,15,15-Mar-1391 00:00:00,282.0042046,283.2571482,280.7512609
508158,1391,4,15,15-Apr-1391 00:00:00,282.2400168,283.7870105,280.6930231
508188,1391,5,15,15-May-1391 00:00:00,282.1795592,283.686609,280.6725094
508219,1391,6,15,15-Jun-1391 00:00:00,281.443158,282.1685606,280.7177554
508249,1391,7,15,15-Jul-1391 00:00:00,279.7998111,278.8837187,280.7159035
508280,1391,8,15,15-Aug-1391 00:00:00,278.1936529,275.8196007,280.5677051
508311,1391,9,15,15-Sep-1391 00:00:00,278.1503381,275.9139009,280.3867754
508341,1391,10,15,15-Oct-1391 00:00:00,279.1835758,278.0194556,280.347696
508372,1391,11,15,15-Nov-1391 00:00:00,280.1843673,279.8949375,280.473797
508402,1391,12,15,15-Dec-1391 00:00:00,280.8177475,281.1339294,280.5015656
508433,1392,1,15,15-Jan-1392 00:00:00,281.2742031,281.953423,280.5949831
508464,1392,2,15,15-Feb-1392 00:00:00,281.6531866,282.6055268,280.7008463
508493,1392,3,15,15-Mar-1392 00:00:00,281.9910702,283.2440139,280.7381266
508524,1392,4,15,15-Apr-1392 00:00:00,282.2276859,283.7746795,280.6806922
508554,1392,5,15,15-May-1392 00:00:00,282.1680741,283.6751239,280.6610243
508585,1392,6,15,15-Jun-1392 00:00:00,281.4324954,282.157898,280.7070929
508615,1392,7,15,15-Jul-1392 00:00:00,279.7898818,278.8737894,280.7059742
508646,1392,8,15,15-Aug-1392 00:00:00,278.1843016,275.8102494,280.5583538
508677,1392,9,15,15-Sep-1392 00:00:00,278.1413438,275.9049065,280.3777811
508707,1392,10,15,15-Oct-1392 00:00:00,279.1746514,278.0105313,280.3387716
508738,1392,11,15,15-Nov-1392 00:00:00,280.1751669,279.8857371,280.4645966
508768,1392,12,15,15-Dec-1392 00:00:00,280.8079392,281.1241211,280.4917573
508799,1393,1,15,15-Jan-1393 00:00:00,281.2635146,281.9427345,280.5842946
508830,1393,2,15,15-Feb-1393 00:00:00,281.6414059,282.5937461,280.6890656
508858,1393,3,15,15-Mar-1393 00:00:00,281.9780456,283.2309892,280.7251019
508889,1393,4,15,15-Apr-1393 00:00:00,282.2133256,283.7603192,280.6663319
508919,1393,5,15,15-May-1393 00:00:00,282.1523469,283.6593968,280.6452971
508950,1393,6,15,15-Jun-1393 00:00:00,281.4154303,282.1408329,280.6900277
508980,1393,7,15,15-Jul-1393 00:00:00,279.7715678,278.8554754,280.6876602
509011,1393,8,15,15-Aug-1393 00:00:00,278.1648882,275.790836,280.5389404
509042,1393,9,15,15-Sep-1393 00:00:00,278.1210406,275.8846034,280.3574779
509072,1393,10,15,15-Oct-1393 00:00:00,279.1537284,277.9896082,280.3178486
509103,1393,11,15,15-Nov-1393 00:00:00,280.1539502,279.8645205,280.44338
509133,1393,12,15,15-Dec-1393 00:00:00,280.7867559,281.1029378,280.470574
509164,1394,1,15,15-Jan-1394 00:00:00,281.2426489,281.9218689,280.563429
509195,1394,2,15,15-Feb-1394 00:00:00,281.6210982,282.5734384,280.668758
509223,1394,3,15,15-Mar-1394 00:00:00,281.9584924,283.2114361,280.7055488
509254,1394,4,15,15-Apr-1394 00:00:00,282.1946797,283.7416733,280.647686
509284,1394,5,15,15-May-1394 00:00:00,282.1347171,283.6417669,280.6276672
509315,1394,6,15,15-Jun-1394 00:00:00,281.3988814,282.124284,280.6734788
509345,1394,7,15,15-Jul-1394 00:00:00,279.7561211,278.8400287,280.6722135
509376,1394,8,15,15-Aug-1394 00:00:00,278.1505209,275.7764687,280.5245731
509407,1394,9,15,15-Sep-1394 00:00:00,278.107686,275.8712488,280.3441233
509437,1394,10,15,15-Oct-1394 00:00:00,279.1412761,277.9771559,280.3053963
509468,1394,11,15,15-Nov-1394 00:00:00,280.1422472,279.8528175,280.431677
509498,1394,12,15,15-Dec-1394 00:00:00,280.7756311,281.091813,280.4594492
509529,1395,1,15,15-Jan-1395 00:00:00,281.2319355,281.9111554,280.5527155
509560,1395,2,15,15-Feb-1395 00:00:00,281.6106344,282.5629746,280.6582941
509588,1395,3,15,15-Mar-1395 00:00:00,281.9481216,283.2010653,280.695178
509619,1395,4,15,15-Apr-1395 00:00:00,282.1842504,283.7312441,280.6372568
509649,1395,5,15,15-May-1395 00:00:00,282.124083,283.6311328,280.6170331
509680,1395,6,15,15-Jun-1395 00:00:00,281.3879012,282.1133037,280.6624986
509710,1395,7,15,15-Jul-1395 00:00:00,279.7446585,278.8285661,280.6607509
509741,1395,8,15,15-Aug-1395 00:00:00,278.1384448,275.7643926,280.512497
509772,1395,9,15,15-Sep-1395 00:00:00,278.0948706,275.8584333,280.3313079
509802,1395,10,15,15-Oct-1395 00:00:00,279.1276004,277.9634802,280.2917206
509833,1395,11,15,15-Nov-1395 00:00:00,280.1275957,279.8381659,280.4170254
509863,1395,12,15,15-Dec-1395 00:00:00,280.7599041,281.076086,280.4437222
509894,1396,1,15,15-Jan-1396 00:00:00,281.2150653,281.8942853,280.5358454
509925,1396,2,15,15-Feb-1396 00:00:00,281.5925867,282.5449269,280.6402465
509954,1396,3,15,15-Mar-1396 00:00:00,281.9288952,283.1818389,280.6759516
509985,1396,4,15,15-Apr-1396 00:00:00,282.1638773,283.710871,280.6168836
510015,1396,5,15,15-May-1396 00:00:00,282.1026284,283.6096782,280.5955786
510046,1396,6,15,15-Jun-1396 00:00:00,281.3654637,282.0908663,280.6400611
510076,1396,7,15,15-Jul-1396 00:00:00,279.7213698,278.8052774,280.6374622
510107,1396,8,15,15-Aug-1396 00:00:00,278.11447,275.7404178,280.4885222
510138,1396,9,15,15-Sep-1396 00:00:00,278.0704078,275.8339705,280.306845
510168,1396,10,15,15-Oct-1396 00:00:00,279.102881,277.9387608,280.2670012
510199,1396,11,15,15-Nov-1396 00:00:00,280.102884,279.8134543,280.3923138
510229,1396,12,15,15-Dec-1396 00:00:00,280.7354707,281.0516526,280.4192888
510260,1397,1,15,15-Jan-1397 00:00:00,281.1911433,281.8703633,280.5119234
510291,1397,2,15,15-Feb-1397 00:00:00,281.5693679,282.5217082,280.6170277
510319,1397,3,15,15-Mar-1397 00:00:00,281.9065301,283.1594738,280.6535865
510350,1397,4,15,15-Apr-1397 00:00:00,282.142475,283.6894687,280.5954814
510380,1397,5,15,15-May-1397 00:00:00,282.0822567,283.5893065,280.5752069
510411,1397,6,15,15-Jun-1397 00:00:00,281.3461489,282.0715515,280.6207464
510441,1397,7,15,15-Jul-1397 00:00:00,279.703097,278.7870046,280.6191894
510472,1397,8,15,15-Aug-1397 00:00:00,278.0971829,275.7231307,280.4712351
510503,1397,9,15,15-Sep-1397 00:00:00,278.0540086,275.8175714,280.2904459
510533,1397,10,15,15-Oct-1397 00:00:00,279.0872308,277.9231106,280.251351
510564,1397,11,15,15-Nov-1397 00:00:00,280.0878025,279.7983727,280.3772322
510594,1397,12,15,15-Dec-1397 00:00:00,280.7207562,281.0369381,280.4045743
510625,1398,1,15,15-Jan-1398 00:00:00,281.1766123,281.8558322,280.4973923
510656,1398,2,15,15-Feb-1398 00:00:00,281.5548595,282.5071997,280.6025193
510684,1398,3,15,15-Mar-1398 00:00:00,281.8919063,283.1448499,280.6389626
510715,1398,4,15,15-Apr-1398 00:00:00,282.1276204,283.674614,280.5806267
510745,1398,5,15,15-May-1398 00:00:00,282.0670787,283.5741285,280.5600289
510776,1398,6,15,15-Jun-1398 00:00:00,281.3305778,282.0559804,280.6051752
510806,1398,7,15,15-Jul-1398 00:00:00,279.6870857,278.7709933,280.6031781
510837,1398,8,15,15-Aug-1398 00:00:00,278.080707,275.7066548,280.4547592
510868,1398,9,15,15-Sep-1398 00:00:00,278.0370667,275.8006294,280.2735039
510898,1398,10,15,15-Oct-1398 00:00:00,279.069844,277.9057238,280.2339642
510929,1398,11,15,15-Nov-1398 00:00:00,280.0700148,279.780585,280.3594445
510959,1398,12,15,15-Dec-1398 00:00:00,280.7026271,281.0188089,280.3864452
510990,1399,1,15,15-Jan-1399 00:00:00,281.1581992,281.8374191,280.4789792
511021,1399,2,15,15-Feb-1399 00:00:00,281.5362151,282.4885554,280.5838749
511049,1399,3,15,15-Mar-1399 00:00:00,281.8730786,283.1260223,280.620135
511080,1399,4,15,15-Apr-1399 00:00:00,282.1086527,283.6556464,280.5616591
511110,1399,5,15,15-May-1399 00:00:00,282.0480096,283.5550594,280.5409597
511141,1399,6,15,15-Jun-1399 00:00:00,281.311441,282.0368436,280.5860384
511171,1399,7,15,15-Jul-1399 00:00:00,279.6679104,278.751818,280.5840028
511202,1399,8,15,15-Aug-1399 00:00:00,278.0615175,275.6874653,280.4355697
511233,1399,9,15,15-Sep-1399 00:00:00,278.0178827,275.7814455,280.25432
511263,1399,10,15,15-Oct-1399 00:00:00,279.0506805,277.8865603,280.2148006
511294,1399,11,15,15-Nov-1399 00:00:00,280.0508819,279.7614521,280.3403116
511324,1399,12,15,15-Dec-1399 00:00:00,280.6835308,280.9997127,280.367349
511355,1400,1,15,15-Jan-1400 00:00:00,281.1391925,281.8184124,280.4599726
511386,1400,2,15,15-Feb-1400 00:00:00,281.5172409,282.4695812,280.5649007
511414,1400,3,15,15-Mar-1400 00:00:00,281.8541308,283.1070744,280.6011871
511445,1400,4,15,15-Apr-1400 00:00:00,282.0897236,283.6367172,280.5427299
511475,1400,5,15,15-May-1400 00:00:00,282.0290901,283.5361399,280.5220402
511506,1400,6,15,15-Jun-1400 00:00:00,281.2925207,282.0179233,280.5671181
511536,1400,7,15,15-Jul-1400 00:00:00,279.6489774,278.732885,280.5650698
511567,1400,8,15,15-Aug-1400 00:00:00,278.0425586,275.6685064,280.4166108
511598,1400,9,15,15-Sep-1400 00:00:00,277.9988831,275.7624458,280.2353203
511628,1400,10,15,15-Oct-1400 00:00:00,279.031624,277.8675038,280.1957442
511659,1400,11,15,15-Nov-1400 00:00:00,280.0317511,279.7423214,280.3211809
511689,1400,12,15,15-Dec-1400 00:00:00,280.6643073,280.9804892,280.3481254
511720,1401,1,15,15-Jan-1401 00:00:00,281.1198089,281.7990288,280.4405889
511751,1401,2,15,15-Feb-1401 00:00:00,281.4977384,282.4500787,280.5453982
511779,1401,3,15,15-Mar-1401 00:00:00,281.834499,283.0874426,280.5815553
511810,1401,4,15,15-Apr-1401 00:00:00,282.0699569,283.6169505,280.5229632
511840,1401,5,15,15-May-1401 00:00:00,282.0091887,283.5162385,280.5021389
511871,1401,6,15,15-Jun-1401 00:00:00,281.2724909,281.9978934,280.5470883
511901,1401,7,15,15-Jul-1401 00:00:00,279.6288312,278.7127388,280.5449236
511932,1401,8,15,15-Aug-1401 00:00:00,278.022314,275.6482618,280.3963662
511963,1401,9,15,15-Sep-1401 00:00:00,277.9785642,275.7421269,280.2150014
511993,1401,10,15,15-Oct-1401 00:00:00,279.0112606,277.8471404,280.1753808
512024,1401,11,15,15-Nov-1401 00:00:00,280.0113791,279.7219493,280.3008088
512054,1401,12,15,15-Dec-1401 00:00:00,280.6439683,280.9601502,280.3277864
512085,1402,1,15,15-Jan-1402 00:00:00,281.0995506,281.7787705,280.4203306
512116,1402,2,15,15-Feb-1402 00:00:00,281.4776144,282.4299547,280.5252742
512144,1402,3,15,15-Mar-1402 00:00:00,281.8145667,283.0675104,280.561623
512175,1402,4,15,15-Apr-1402 00:00:00,282.0502643,283.597258,280.5032706
512205,1402,5,15,15-May-1402 00:00:00,281.9897692,283.4968191,280.4827194
512236,1402,6,15,15-Jun-1402 00:00:00,281.2533631,281.9787657,280.5279605
512266,1402,7,15,15-Jul-1402 00:00:00,279.6099991,278.6939067,280.5260915
512297,1402,8,15,15-Aug-1402 00:00:00,278.003767,275.6297148,280.3778192
512328,1402,9,15,15-Sep-1402 00:00:00,277.9602767,275.7238395,280.196714
512358,1402,10,15,15-Oct-1402 00:00:00,278.9931927,277.8290725,280.1573129
512389,1402,11,15,15-Nov-1402 00:00:00,279.9934758,279.7040461,280.2829056
512419,1402,12,15,15-Dec-1402 00:00:00,280.6261603,280.9423422,280.3099784
512450,1403,1,15,15-Jan-1403 00:00:00,281.0817537,281.7609737,280.4025338
512481,1403,2,15,15-Feb-1403 00:00:00,281.4597299,282.4120701,280.5073896
512509,1403,3,15,15-Mar-1403 00:00:00,281.7964846,283.0494283,280.543541
512540,1403,4,15,15-Apr-1403 00:00:00,282.0318954,283.5788891,280.4849017
512570,1403,5,15,15-May-1403 00:00:00,281.9710609,283.4781107,280.464011
512601,1403,6,15,15-Jun-1403 00:00:00,281.2342994,281.959702,280.5088969
512631,1403,7,15,15-Jul-1403 00:00:00,279.5906011,278.6745087,280.5066935
512662,1403,8,15,15-Aug-1403 00:00:00,277.9840923,275.6100401,280.3581445
512693,1403,9,15,15-Sep-1403 00:00:00,277.9404199,275.7039826,280.1768572
512723,1403,10,15,15-Oct-1403 00:00:00,278.9732851,277.8091649,280.1374053
512754,1403,11,15,15-Nov-1403 00:00:00,279.9736855,279.6842558,280.2631153
512784,1403,12,15,15-Dec-1403 00:00:00,280.6066923,280.9228742,280.2905104
512815,1404,1,15,15-Jan-1404 00:00:00,281.0628496,281.7420695,280.3836296
512846,1404,2,15,15-Feb-1404 00:00:00,281.4416681,282.3940084,280.4893279
512875,1404,3,15,15-Mar-1404 00:00:00,281.7795751,283.0325187,280.5266314
512906,1404,4,15,15-Apr-1404 00:00:00,282.0164167,283.5634104,280.469423
512936,1404,5,15,15-May-1404 00:00:00,281.9572201,283.4642699,280.4501702
512967,1404,6,15,15-Jun-1404 00:00:00,281.2222313,281.9476339,280.4968288
512997,1404,7,15,15-Jul-1404 00:00:00,279.5803682,278.6642759,280.4964606
513028,1404,8,15,15-Aug-1404 00:00:00,277.975685,275.6016328,280.3497372
513059,1404,9,15,15-Sep-1404 00:00:00,277.9337562,275.6973189,280.1701935
513089,1404,10,15,15-Oct-1404 00:00:00,278.9682107,277.8040905,280.1323309
513120,1404,11,15,15-Nov-1404 00:00:00,279.9699741,279.6805443,280.2594038
513150,1404,12,15,15-Dec-1404 00:00:00,280.6040449,280.9202268,280.287863
513181,1405,1,15,15-Jan-1405 00:00:00,281.0608953,281.7401152,280.3816754
513212,1405,2,15,15-Feb-1405 00:00:00,281.4399637,282.3923039,280.4876234
513240,1405,3,15,15-Mar-1405 00:00:00,281.7776106,283.0305543,280.524667
513271,1405,4,15,15-Apr-1405 00:00:00,282.0137049,283.5606985,280.4667112
513301,1405,5,15,15-May-1405 00:00:00,281.9533674,283.4604172,280.4463175
513332,1405,6,15,15-Jun-1405 00:00:00,281.2169403,281.9423429,280.4915377
513362,1405,7,15,15-Jul-1405 00:00:00,279.5734372,278.6573449,280.4895296
513393,1405,8,15,15-Aug-1405 00:00:00,277.9670085,275.5929563,280.3410607
513424,1405,9,15,15-Sep-1405 00:00:00,277.9233246,275.6868873,280.1597618
513454,1405,10,15,15-Oct-1405 00:00:00,278.9561104,277.7919902,280.1202305
513485,1405,11,15,15-Nov-1405 00:00:00,279.9563873,279.6669575,280.245817
513515,1405,12,15,15-Dec-1405 00:00:00,280.58925,280.9054318,280.2730681
